Voltage,Ripple,Current,Throttle,Power,RPM,Temp,BEC Voltage,BEC Current,Raw NTC,E.Stop,Raw Linear,Packet In,Check Bad,Packet Out,Packet Bad,Fail Safe,Link Live
"['Voltage', 12.056807051909892]"
"['Voltage', 12.056807051909892]","['Ripple', 0.14887365328109697]"
"['Voltage', 12.056807051909892]","['Ripple', 0.14887365328109697]","['Current', 0.024485798237022526]"
"['Voltage', 12.056807051909892]","['Ripple', 0.14887365328109697]","['Current', 0.024485798237022526]","['Throttle', 1.0685602350636632]"
"['Voltage', 12.056807051909892]","['Ripple', 0.14887365328109697]","['Current', 0.024485798237022526]","['Throttle', 1.0685602350636632]","['Power', 0.042149265426052886]"
"['Voltage', 12.056807051909892]","['Ripple', 0.14887365328109697]","['Current', 0.024485798237022526]","['Throttle', 1.0685602350636632]","['Power', 0.042149265426052886]","['RPM', 46912.325523996085]"
"['Voltage', 12.056807051909892]","['Ripple', 0.14887365328109697]","['Current', 0.024485798237022526]","['Throttle', 1.0685602350636632]","['Power', 0.042149265426052886]","['RPM', 46912.325523996085]","['Temp', 24.44662095984329]"
"['Voltage', 12.056807051909892]","['Ripple', 0.14887365328109697]","['Current', 0.024485798237022526]","['Throttle', 1.0685602350636632]","['Power', 0.042149265426052886]","['RPM', 46912.325523996085]","['Temp', 24.44662095984329]","['BEC Voltage', 0.0]"
"['Voltage', 12.056807051909892]","['Ripple', 0.14887365328109697]","['Current', 0.024485798237022526]","['Throttle', 1.0685602350636632]","['Power', 0.042149265426052886]","['RPM', 46912.325523996085]","['Temp', 24.44662095984329]","['BEC Voltage', 0.0]","['BEC Current', 0.0019588638589618022]"
"['Voltage', 12.056807051909892]","['Ripple', 0.14887365328109697]","['Current', 0.024485798237022526]","['Throttle', 1.0685602350636632]","['Power', 0.042149265426052886]","['RPM', 46912.325523996085]","['Temp', 24.44662095984329]","['BEC Voltage', 0.0]","['BEC Current', 0.0019588638589618022]","['Raw NTC', 128.0625]"
"['Voltage', 12.056807051909892]","['Ripple', 0.14887365328109697]","['Current', 0.024485798237022526]","['Throttle', 1.0685602350636632]","['Power', 0.042149265426052886]","['RPM', 46912.325523996085]","['Temp', 24.44662095984329]","['BEC Voltage', 0.0]","['BEC Current', 0.0019588638589618022]","['Raw NTC', 128.0625]","['E.Stop', [255, 255, 2]]"
"['Voltage', 12.056807051909892]","['Ripple', 0.14887365328109697]","['Current', 0.024485798237022526]","['Throttle', 1.0685602350636632]","['Power', 0.042149265426052886]","['RPM', 46912.325523996085]","['Temp', 24.44662095984329]","['BEC Voltage', 0.0]","['BEC Current', 0.0019588638589618022]","['Raw NTC', 128.0625]","['E.Stop', [255, 255, 2]]","['Raw Linear', 962.8060724779629]"
"['Voltage', 12.056807051909892]","['Ripple', 0.14887365328109697]","['Current', 0.024485798237022526]","['Throttle', 1.0685602350636632]","['Power', 0.042149265426052886]","['RPM', 46912.325523996085]","['Temp', 24.44662095984329]","['BEC Voltage', 0.0]","['BEC Current', 0.0019588638589618022]","['Raw NTC', 128.0625]","['E.Stop', [255, 255, 2]]","['Raw Linear', 962.8060724779629]","['Packet In', [255, 255, 2]]"
"['Voltage', 12.056807051909892]","['Ripple', 0.14887365328109697]","['Current', 0.024485798237022526]","['Throttle', 1.0685602350636632]","['Power', 0.042149265426052886]","['RPM', 46912.325523996085]","['Temp', 24.44662095984329]","['BEC Voltage', 0.0]","['BEC Current', 0.0019588638589618022]","['Raw NTC', 128.0625]","['E.Stop', [255, 255, 2]]","['Raw Linear', 962.8060724779629]","['Packet In', [255, 255, 2]]","['Check Bad', [255, 255, 2]]"
"['Voltage', 12.056807051909892]","['Ripple', 0.14887365328109697]","['Current', 0.024485798237022526]","['Throttle', 1.0685602350636632]","['Power', 0.042149265426052886]","['RPM', 46912.325523996085]","['Temp', 24.44662095984329]","['BEC Voltage', 0.0]","['BEC Current', 0.0019588638589618022]","['Raw NTC', 128.0625]","['E.Stop', [255, 255, 2]]","['Raw Linear', 962.8060724779629]","['Packet In', [255, 255, 2]]","['Check Bad', [255, 255, 2]]","['Packet Out', [255, 255, 2]]"
"['Voltage', 12.056807051909892]","['Ripple', 0.14887365328109697]","['Current', 0.024485798237022526]","['Throttle', 1.0685602350636632]","['Power', 0.042149265426052886]","['RPM', 46912.325523996085]","['Temp', 24.44662095984329]","['BEC Voltage', 0.0]","['BEC Current', 0.0019588638589618022]","['Raw NTC', 128.0625]","['E.Stop', [255, 255, 2]]","['Raw Linear', 962.8060724779629]","['Packet In', [255, 255, 2]]","['Check Bad', [255, 255, 2]]","['Packet Out', [255, 255, 2]]","['Packet Bad', [255, 255, 2]]"
"['Voltage', 12.056807051909892]","['Ripple', 0.14887365328109697]","['Current', 0.024485798237022526]","['Throttle', 1.0685602350636632]","['Power', 0.042149265426052886]","['RPM', 46912.325523996085]","['Temp', 24.44662095984329]","['BEC Voltage', 0.0]","['BEC Current', 0.0019588638589618022]","['Raw NTC', 128.0625]","['E.Stop', [255, 255, 2]]","['Raw Linear', 962.8060724779629]","['Packet In', [255, 255, 2]]","['Check Bad', [255, 255, 2]]","['Packet Out', [255, 255, 2]]","['Packet Bad', [255, 255, 2]]","['Fail Safe', [255, 255, 2]]"
